,Tweets,tag
1245,Eight Bishops Conferences in South America have joined forces to find solutions to the massive migration of Venezue… https://t.co/oYrXtl0BRo,refugee
1246,“Let us bring a ray of hope into the eyes and hearts of refugees and of those who have been forcibly displaced” Pop… https://t.co/TBAcYJP2XV,refugee
1247,https://t.co/pl1OH6pzqy,refugee
1248,The cartoon tells the true story of a #refugee family from Syria and their experiences navigating the United States… https://t.co/yB78nna6Id,refugee
1249,“Children are the first among those to pay the heavy toll of emigration” Pope Francis https://t.co/35i7ki35S9,refugee
1250,A group of women is refusing to sit at home and wait for peace. Instead  these women are turning their knowledge of… https://t.co/3Lj0M2kVJF,refugee
1251,“Our Lady knows the suffering of #refugees. In prayer  let us ask her to be close to these brothers and sisters of… https://t.co/86x6PNPfSN,refugee
1252,Skilled #migrants are adding to Australia’s wealth and are not living on welfare or robbing local workers of jobs … https://t.co/YBqH4JLqlO,refugee
1253,Surely  the best makhlouta (lentil soup) in the world must be served in Aleppo! It’s on today’s menu of the… https://t.co/DhMAPcP0NQ,refugee
1254,“The question of child #migrants must be tackled radically” Pope Francis https://t.co/M5y186e14d,refugee
1255,"Our intention is never to give up  until we see them out of prostitution.”

https://t.co/sU6mSA4OmL
The Global Compact on Refugees – released in draft form in January this year – is a much-needed rallying call for t… https://t.co/e7cL0yQRfC
“For a Christian the only proper attitude is to stand in the shoes of those brothers and sisters of ours who risk t… https://t.co/v8Y0oLs90n
RT @Pontifex: Those who protect children are on God’s side and triumph over those who oppress them. Let us free every child from every form…
The best way for nations of the world to assist poor countries in their process of economic development is to rece… https://t.co/8sylvECaNX",refugee
1256,“As one human family  we are all migrants  journeying in hope” Pope Francis https://t.co/2wEgiROL5H,refugee
1257,A brother in search of a better future  a path to Holiness,refugee
1258,Even welcoming to migrants can become a road to holiness… https://t.co/gop7n5BTX7,refugee
1259,The Championship club  with a charity  help more than 30 #refugees and asylum seekers to socialise  learn English a… https://t.co/Pyibp5gJFT,refugee
1260,“The human promotion of migrants and their families begins with their communities of origin” Pope Francis https://t.co/EtWABGVDYV,refugee
1261,We are going to learn and become beacons to all generations. Farah  six years old  lives in a #refugee camp in Jo… https://t.co/XtknTBV6wm,refugee
1262,German initiatives are equipping new arrivals with the skills to alleviate the country’s worker shortage,refugee
1263,https://t.co/sgy76zpDwS,refugee
1264,“To be hospitable toward the poor and the migrants” Pope Francis https://t.co/60FO1mcYil,refugee
1265,Civil society stakeholders together with @Refugees @IOMatEU and @ICMC_news present innovative models for the… https://t.co/LYVmncCWWe,refugee
1266,Jackets abandoned on Greek beaches are helping build careers for #refugees in the Netherlands.,refugee
1267,https://t.co/Wt7apK1FAW,refugee
1268,“In the light of God’s word  we can consider all men and women no longer slaves  but brothers and sisters” Pope Fra… https://t.co/4LbRAhAWaZ,refugee
1269,Solidarity with South Sudan: corageous work of women religious combatting trafficking and promoting reconciliation,refugee
1270,https://t.co/s6sx6JSoig,refugee
1271,Dr. Yuriy Tykhovlis  Regional coordinator of Eastern Europe for the @M_RSection  at the Ukrainian Catholic Universi… https://t.co/7ClVxk28Po,refugee
1272,The effects of providing scholarships for displaced scholars  in particular Syrian scholars  have proven to be imme… https://t.co/T1gOq4OL8U,refugee
1273,Please help our society to hear the voice of refugees Pope Francis #caring4migrants https://t.co/XQxUPeAvCw,refugee
1274,Post-secondary education plays an essential role in promoting integration ,refugee
1275,#caring4migrants,refugee
1276,https://t.co/QgMYcODrSU,refugee
1277,“Through fencing I taught them not only defend themselves but to respect each other.”,refugee
1278,https://t.co/x3OMYDUP5e,refugee
1279,“Each one of you  the refugees who knock at our doors  bears the face of God  is the flesh of Christ” Pope Francis https://t.co/TwZ5KtKT5t,refugee
1280,“When I heard I could go to school in the camp  that moment changed my life.”,refugee
1281,#caring4migrants,refugee
1282,https://t.co/fcnvOnAcDs,refugee
1283,A Norway-based Pakistani welfare organisation presented on Monday an annual award to one of the country's youngest… https://t.co/JjpFOhCgGH,refugee
1284,“Another cause of slavery is corruption on the part of people willing to do anything for financial gain” Pope Franc… https://t.co/0mec1lEOIT,refugee
1285,"Can we not realize that this is exactly what Jesus demands of us  when he tells us that in welcoming the stranger… https://t.co/iHBhRGzhiB
Each person seeking to follow God’s call to holiness has a special mission  and it is wrong to claim that defendin… https://t.co/KZ7SKIlDja",refugee
1286,For Many #Migrants  No Land Is Sweeter Than Home,refugee
1287,https://t.co/fq1YfUeDhE,refugee
1288,Refugees know the ways that lead to peace because they know the bitter stench of war Pope Francis https://t.co/HfZ8SjZ2fk,refugee
1289,It connects new Australians living in regional Australia with families from farming backgrounds.,refugee
1290,https://t.co/fXtfy0pfde,refugee
1291,A community in Portugal is planning to build a model refugee settlement that is ecologically sustainable and more s… https://t.co/iuzw7iEg13,refugee
1292,“Migrants: they flee intolerance  persecution  and lack of a future. May no one avert their eyes from their plight”… https://t.co/S8DxXHdQIr,refugee
1293,The refugee crisis demands an immediate and human approach from the world community. -&gt; https://t.co/Hb7oM4EZEO #caring4migrants,refugee
1294,“We came to this country for a better future and better opportunities. Having those opportunities gives you the abi… https://t.co/j4w2ac3TpX,refugee
1295,“Jesus Christ is always waiting to be recognized in #migrants and #refugees” Pope Francis https://t.co/lwStNytwPf,refugee
1296,The congregation of the First Unitarian Universalist Church voted last week to become a sanctuary for immigrants.,refugee
1297,https://t.co/ZVlCx5SnXg,refugee
1298,The 22-year-old #refugee plans to join the class of 2022 at Princeton University https://t.co/v0YY5zajh8,refugee
1299,Between migration and trafficking  the difference can sometimes become a very fine line. Pope Francis https://t.co/90O3kOkGK0,refugee
1300,Nigerian 'migrant hero' baptised by Pope after foiling robbery,refugee
1301,https://t.co/yTvQpeYmFZ,refugee
1302,“This light has become a real little sunshine in our house. We use it at night to cook and organize our place” --&gt; https://t.co/lsRye3etiv,refugee
1303,“Nowadays migration is not a phenomenon limited to some areas of the planet  but touches all the continents” Pope F… https://t.co/6tYaCyRBeX,refugee
1304,Khaled  27 is one of the ten Syrian refugees working on the Hummustown project in Rome --&gt; https://t.co/7msTv36J36,refugee
1305,ICMC program that aims to protect vulnerable women and children has been named as an example of socially innovative… https://t.co/xIDEe4WJoD,refugee
1306,“Let's adopt every possible measure to guarantee child #migrants protection and security” Pope Francis https://t.co/fKGfNOy6nT,refugee
1307,"As a concrete sign of commitment to peace and life  I want to mention and express admiration for humanitarian corr… https://t.co/IwxwO5zEmJ
Cardinal of Manila washed the feet of #migrants and #refugees during this week’s Holy Thursday evening liturgy.
https://t.co/3MEEhdkWqz
Enterprising refugees who fled violence in Myanmar have set up shop again  offering everything from haircuts to liv… https://t.co/JnlZtOCHJr
“What's needed is to promote the integral human development of migrants  refugees and displaced people” Pope Francis https://t.co/KLb8jA6rMt
“The Risen Shepherd walks beside all those forced to leave their homelands” Pope Francis https://t.co/gF4AiqgDn3
The Migrant and Refugee Section wishes everyone a Happy Easter in the Risen Christ! https://t.co/OsiHMcP9j4
Startblok gives refugees a chance to meet people from around the world and feel at home.

https://t.co/otqSyJNUUX
“We are primarily concerned with adopting every possible measure to guarantee the protection and safety of child mi… https://t.co/NnVHDh2isL
Ali Sher Kashimi arrived in Greece as a young boy. Now  he helps other asylum seekers by interpreting for them.

https://t.co/nhWXqQWYwd
“The lifeboat that must be lowered is a welcoming embrace for #migrants: they are fleeing from intolerance  form pe… https://t.co/Ctma2ogHwj
“Migrants and immigrants are integral to the nation’s  the region’s  and Rochester’s own history” 

https://t.co/bf2d3YVdwx
“I feel the need to express particular concern for the forced nature of many contemporary migratory movements” Pope… https://t.co/eaaeTYMXUB
#Migrants  #refugees and displaced people will be among those whose feet will be washed by Manila Archbishop Luis A… https://t.co/6lp5GDEjT2
Portraits of the world's most persecuted minority.
https://t.co/Lvf5bcziCW
“To migrate is the expression of that inherent desire for the happiness proper to every human being” Pope Francis… https://t.co/ELX3fLRlR3
https://t.co/CNTo2t1BwZ
From Britain to Canada  people who have spent decades away are bringing their skills to rebuild their country
https://t.co/sVBvXrhDu9
Human mobility calls for appropriate forms of welcome"" Pope Francis https://t.co/fb1QpGpVAd",refugee
1308,The potential of technology to address the educational needs of #refugees,refugee
1309,https://t.co/6djjR2Z0vL,refugee
1310,Alex Farrell walked through 10 countries alongside a family of Syrian refugees. ,refugee
1311,https://t.co/CNxPKxsaBv,refugee
1312,Let us pray together to Our Lady for our #refugee brothers and sisters. Pope Francis https://t.co/0eVHjwVqoL,refugee
1313,When the Elderly Call for Help  a ‘Chain’ Immigrant Often Answers -&gt;,refugee
1314,https://t.co/MvkAUEGwBo,refugee
1315,RT @Refugees: This Afghan refugee had never seen the ocean before... now he runs a fish shop in Norway 🇳🇴https://t.co/ZTlBJJuimN https://t.…,refugee
1316,The humanitarian aid system is adapting to the ongoing revolution in communications and computing. #caring4migrants,refugee
1317,https://t.co/WnsL6B162r,refugee
1318,“Migrants and refugees aren't pawns on humanity's chessboard” Pope Francis https://t.co/lb2ldTYjQy,refugee
1319,"Integrating concerns the opportunities for intercultural enrichment brought about by the presence of #migrants and… https://t.co/LWENPwARdj
Helping young Somalis to return home in safety after often horrific migration experiences and then to settle back… https://t.co/L9Ih6k8aZY",refugee
1320,“Many migrants are unaccompanied children  at greater risk and in need of greater attention  care and protection.”… https://t.co/iqFcBnIhxP,refugee
1321,"Promoting means a determined effort to ensure that all #migrants and #refugees – as well as the communities which… https://t.co/XW9tVdOxlJ
Compartmentalization of international aid along the same lines is illogical and wasteful""",refugee
1322,#caring4migrants,refugee
1323,https://t.co/R9qQv48CeK,refugee
1324,The phenomenon of migration is not unrelated to salvation history  but rather a part of that history. Pope Francis https://t.co/gSAZ7qrfMC,refugee
1325,"Protecting may be understood as a series of steps intended to defend the rights and dignity of #migrants and… https://t.co/aLJvawcGvY
Two young Africans speak about the challenges their countries face  like human trafficking  and about their hopes.… https://t.co/r0oVN7BlJ4
“Look  I’m like you now ” says Ammar  smiling proudly and removing his glasses to demonstrate how he can completely… https://t.co/xOELPgVQd2
“Migrant children easily end up at the lowest levels of human degradation” Pope Francis https://t.co/mHW3eOT2E5
Welcoming means  above all  offering broader options for migrants and refugees to enter destination countries safe… https://t.co/rdveZOVvFO",refugee
1326,RT @ComeceEu: The @M_RSection of the Dicastery for Integral Human Development of the #HolySee is operational since January 2017. Fr. Baggio…,refugee
1327,“Refugees are not numbers to be distributed and allocated  but persons with a name  a story  with hopes and aspirat… https://t.co/OCDsXTVSIb,refugee
1328,Welcoming  protecting  promoting and integrating migrants and refugees. Pope Francis #caring4migrants,refugee
1329,Full Video… https://t.co/M9BTsJ6MEA,refugee
1330,Rita Yousif fled war-torn Iraq with her family to start a new life in Australia two years ago.,refugee
1331,https://t.co/Bli7Nqaqkp,refugee
1332,“Jesus was a refugee  he had to flee for his life to be saved” Pope Francis https://t.co/gQRS18JiTk,refugee
1333,“On the open sea we are all equal  no matter the color of your skin  the flag of your country  there’s no space for… https://t.co/fU5lnSAMw6,refugee
1334,As Easter approaches  Cardinal Luis Antonio Tagle is inviting all Christians to join the Caritas family in its jour… https://t.co/LAJzrVJ8Uy,refugee
1335,Welcoming  protecting  promoting and integrating migrants and refugees. Pope Francis --&gt; https://t.co/qqp1ZfPmSn,refugee
1336,Saad’s life has been harsh since the beginning. Seeing smiles return to the faces of children who have suffered imm… https://t.co/rdGhixMdjI,refugee
1337,With an ageing  fast-shrinking population  Sutera saw Italy’s #migrant influx as an opportunity,refugee
1338,https://t.co/M8UhcSiQHF,refugee
1339,“Dear #migrants and #refugees  don't lose hope!” Pope Francis https://t.co/huga6AP6mK,refugee
1340,One dignity  one love,refugee
1341,#caring4migrants,refugee
1342,https://t.co/Hg3wYN5VRJ,refugee
1343,Early into their marriage  Oudai  a 27-year-old Syrian computer engineer  and Alaa  also 27 and a French teacher  f… https://t.co/IeHhakNnnj,refugee
1344,“Offering asylum seekers  #refugees  #migrants and victims of human trafficking an opportunity to find the peace th… https://t.co/SUXRLjVF0s,refugee
1345,“It’s time to break the silence.” ,refugee
1346,https://t.co/F8TSU9v0Bx,refugee
1347,"These people not only have degrees  but are also resilient ” Pacella told me. “They went through wars  moves and e… https://t.co/PX1qKFFHn7
“Jesus  Mary and Joseph knew what it meant to leave their own country and become #migrants” Pope Francis https://t.co/HfFIsDCudA
“Stop. It is the only message I would share ” says a Syrian volunteer working with the @JesuitRefugee in Lebanon. T… https://t.co/2fnaCi0TvW
Syria's war: Teenagers share stories from Zaatari #refugee camp
https://t.co/4R3YYKIYsY
Kalpesh Lathigra shares his experience of challenging visual narratives of #refugees  with advice for working photo… https://t.co/LmA7koVqsM
“I think also of the living conditions of many #migrants who  in their dramatic odyssey  experience hunger” Pope Fr… https://t.co/O2T5pYYVLV
Her eyes filled with love and gratitude as she uttered joyfully  Look what I got!"" Yana  a 51-year-old woman  prou… https://t.co/mFakysZUk0",refugee
1348,“My parents initially didn’t believe I could build something like this ” she told me. “But since our project has be… https://t.co/Lf5M54MXIK,refugee
1349,A dozen kids from Toronto. On Skype  a group of young Syrian #refugees in Azraq  Jordan.,refugee
1350,https://t.co/TzbasbSHaD,refugee
1351,“So many #migrants and #refugees continue to be inspired by trust and hope. In their hearts  they long for a better… https://t.co/E4ICqYArUP,refugee
1352,"I knew when I was in a #refugee camp that I wanted to pursue further studies  I knew that I wanted to be a lawyer … https://t.co/7RYUrx7loY
Eleven European Catholic Caritas charities will join forces for a project funded by the European Union  to raise th… https://t.co/xsH963nAvc
“To migrate is the expression of that inherent desire for the happiness proper to every human being” Pope Francis https://t.co/5YxzrIPpDg
Winner of the Schools Journalism Competition video category  Migrants are our Neighbours""",refugee
1353,https://t.co/i2OxX5lAvE,refugee
1354,Six concrete actions that need to urgently happen to better protect more #migrants.,refugee
1355,#caring4migrants,refugee
1356,https://t.co/klt1SzbjXt,refugee
1357,“No one can claim to be indifferent in the face of new forms of slavery imposed by criminal organizations which buy… https://t.co/uzN4y9SXLb,refugee
1358,“Please hear the stories of immigrants. Stand for something. Listen to your conscience!”,refugee
1359,https://t.co/FsKC3s8uya,refugee
1360,RT @neilhimself: I absolutely support #FamiliesTogether https://t.co/6IAgTZQGH5,refugee
1361,"Accompanying migrants and refugees  the Church strives to understand the causes of migration  and works to overcom… https://t.co/AN6EN4eDW0
“Together we must encourage countries to coordinate more suitable and effective responses to the challenges posed b… https://t.co/qW1mjsjPAb
“Prayer  poverty and peace”

https://t.co/OJsZyILh2w
“A firm commitment to human rights springs from an awareness of the utterly unique value of each person.” Pope Fran… https://t.co/LiSm2yAabp
Social inclusion  interfaith dialogue and the challenges facing #migrants and #refugees. 120 students to serve the… https://t.co/rpPY8zExTk
In a packed room in Nayapara refugee camp there is fierce concentration amid the whirring of sewing machines.

https://t.co/EZ1icNsXge
“Hearts must not be closed to refugees” Pope Francis https://t.co/CM2Yj5tyRi
We are all Italians  because that’s what we all share: Italy.""",refugee
1362,https://t.co/Sts2I3f6zH,refugee
1363,“Each one of you  the refugees who knock at our doors  bears the face of God  is the flesh of Christ.” Pope Francis https://t.co/ptWxgxeDq0,refugee
1364,A young couple welcomed refugees from war torn and repressive countries into their home.,refugee
1365,https://t.co/rsUlECVCNG,refugee
1366,“Together we must encourage countries to coordinate more suitable and effective responses to the challenges posed b… https://t.co/dbhvHhEHBT,refugee
1367,“May you help our society to hear the voice of refugees” Pope Francis https://t.co/OZ3UWZQUEP,refugee
1368,Students  developers and entrepreneurs from around the world that aims to find high-tech solutions for complex glob… https://t.co/twX8UccUkG,refugee
1369,"Technology as a tool to make the Pope's words concrete: ""Welcoming  protecting  promoting and integrating migrants… https://t.co/RsVZdNwDDS",refugee
1370,As a woman  I've encountered some difficulties  but as a strong woman  I've overcome them.,refugee
1371,Rosario Marin  Former… https://t.co/UOv22wlwdl,refugee
1372,Over 25% of the economic growth over the last 50 years in OECD countries is due to girls having increased access to… https://t.co/2iKmTUCwCs,refugee
1373,When you live war  you learn to appreciate life more.,refugee
1374,Mervat Sayegh  a young syrian refugee  tells the horrors of… https://t.co/o7YIeZcT3u,refugee
1375,Women and children bear most of the burden of collecting fuel and water.,refugee
1376,In many developing countries women and chi… https://t.co/cuSKYhLsw2,refugee
1377,Jill Drzewiecki  @JesuitRefugee  works for and with #refugees. As a citizen  an activist... and a mother. #march8,refugee
1378,https://t.co/RxFGYSv3T5,refugee
1379,“Saint Frances Xavier Cabrini devoted her life to the service of migrants and became their patron saint. She teache… https://t.co/SY8jrcbwG0,refugee
1380,Women and children are more likely to die during natural disasters.  ,refugee
1381,Let’s leave no one behind.… https://t.co/aLtEn43Dkg,refugee
1382,Dedicated to all women.,refugee
1383,Because dignity belongs to everyone. #march8,refugee
1384,https://t.co/lByiKmAYnU,refugee
1385,RT @ctrlamb: #Vatican carves our some space for Silicon Valley with first hackathon starting tonight. Organisers @frEricOP @jesuitczerny of…,refugee
1386,RT @Pontifex: I thank all women who every day strive to build more humane and welcoming societies.,refugee
1387,Majority of trafficking victims are women and girls.,refugee
1388,People escaping from war and persecution are particularly vuln… https://t.co/5K7dpNogZe,refugee
1389,The hope is that technology can bring good  practical help to our migrant brothers and sisters. Fr.Michael … https://t.co/VdJQStOZyk,refugee
1390,"How wonderful would it be  while we discover faraway planets  to rediscover the needs of the brothers and sisters… https://t.co/aeOolmpEvS
They have always to depend on themselves  they are very strong.""",refugee
1391,Dalia Khay Azeez's about Iraqi women. #march8,refugee
1392,https://t.co/fGCnDoVfWs,refugee
1393,"Migrants and refugees are being scapegoated. So I think by telling the truth and by telling positive stories  that… https://t.co/xKBXizWMGj
RT @ICMC_news: Now live: Panel discussion on #migration and #refugee Global Compacts: Fr. Michael Czerny &amp; Fr. Fabio Baggio (Vatican's Migr…
A change of attitude towards migrants and refugees is needed on the part of everyone   moving away from attitudes… https://t.co/HkrlYmxAAU",refugee
1394,“As we fix our gaze on the Holy Family of Nazareth as they were forced to flee  let's think of the challenges facin… https://t.co/tdhN7CST5W,refugee
1395,Women and children bear most of the burden of collecting fuel and water  spending from 1 to 4 hours a day collectin… https://t.co/BZTDqZv1uE,refugee
1396,Fatima  @crocerossaita ,refugee
1397,For all those who have risked their lives to save others. Thank you.,refugee
1398,March 8  International… https://t.co/bJIM0ZCCGr,refugee
1399,RT @Refugees: 7 ways to help refugee girls go to school ,refugee
1400,1. 🏫,refugee
1401,2. 🏃🏽 ,refugee
1402,3. 🚽,refugee
1403,4. 👫,refugee
1404,5. 📚,refugee
1405,6. 🎓,refugee
1406,7. 🙋🏽,refugee
1407,It’s time to make refugee girls a priority…,refugee
1408,Refugee and migration pacts must overlap for the sake of refugee workers.,refugee
1409,#caring4migrants,refugee
1410,https://t.co/vtI9EcHLuK,refugee
1411,“We cannot be insensitive to families and to all our brothers and sisters who are #refugees. We are called to help… https://t.co/ONB4ZSjUFQ,refugee
1412,RT @ICMC_news: Now broadcasting a panel discussion on #migrants and #refugees with Carol Batchelor (UNHCR)  Michele Klein Solomon (IOM)  Wa…,refugee
1413,Women and girls are usually trafficked for marriage and sexual slavery. People escaping from war and persecution ar… https://t.co/g9UIiVwzzH,refugee
1414,For all those who have put their lives at stake to save others. Thank you.,refugee
1415,March 8  International Women's Day,refugee
1416,https://t.co/W7gJhOh5hG,refugee
1417,“But for Sister Josephine  we would be still languishing in the Iranian jail. Her prompt and efficient intervention… https://t.co/TBLIUTX8Wt,refugee
1418,“Migration can offer possibilities for a new evangelization  open vistas for the growth of a new humanity foreshado… https://t.co/HFiryX1Ghf,refugee
1419,Over 25% of the economic growth over the last 50 years in OECD countries is due to girls having increased access to… https://t.co/yDBnAEQvZ8,refugee
1420,For all the women who have put their own lives at stake to save others. March 8  International Women's Day,refugee
1421,https://t.co/OmVXbC7LhB,refugee
1422,RT @UNmigration: 1 out of 3 #Syrians has been internally displaced by the conflict.,refugee
1423,This is Hatem's story 👇 https://t.co/ZmawBr5X8c,refugee
1424,“We can all together say a pray for #migrants and #refugees who live in the most serious and difficult situations”… https://t.co/rdtZl6CY0a,refugee
1425,“ALL I WANT is for things to go back to normal ” 10-year-old Abd  a Syrian refugee living in Lebanon,refugee
1426,https://t.co/y9CXCCRhDT,refugee
1427,After being in detention for almost four years on Nauru  Iraqi #refugee Abbas al Aboudi has turned to art (and is n… https://t.co/bIdGz1plVd,refugee
1428,“The Risen Shepherd walks beside all those forced to leave their homelands.” Pope Francis https://t.co/Ianhx3eYnU,refugee
1429,“You cannot underestimate the power of offering someone a cup of tea  that you have made for them  just the way the… https://t.co/PPYxUjRiJ7,refugee
1430,“When we play  I forget that I am in a #refugee camp. I think that I am in a different country. I love it so much!”… https://t.co/Ilg7Rs9Wuy,refugee
1431,“#Migrants fall into the clutches of human traffickers in order to cross borders.” Pope Francis @Pontifex https://t.co/gB0kgRxzJL,refugee
1432,The evolving drafts of the Global Compact are trying to achieve at a challenging time for #refugee protection.,refugee
1433,https://t.co/GqM0C0FqVU,refugee
1434,"It is made of wood  with a tiny kitchen and toilet  a small living area and  most unusually  is in someone else's… https://t.co/N9xcTwxfGw
We cannot be insensitive to families and all our brothers and sisters who are #refugees. We are called to help the… https://t.co/nXka7nIYj5",refugee
1435,Single mom Maisaa was eking out precarious existence as a refugee in Lebanon  having fled the bombs in Syria. But s… https://t.co/jVNuCUJ22D,refugee
1436,City residents have come together to set up a system of homestays and a citizen association has opened up a shelter… https://t.co/SMxDJsEZRX,refugee
1437,“Let us pray together to Our Lady for our #refugee brothers and sisters.”,refugee
1438,Pope Francis https://t.co/xcoIIB0FAE,refugee
1439,The insistence on the idea of sovereignty and border control has only produced segregation and violence. The time h… https://t.co/2M2KfoCpNI,refugee
1440,"Understand the migrants' stories of struggles and challenges  and take action to help our ""migrant brothers and sis… https://t.co/a8DENMzyN0",refugee
1441,I ask for the provision of humanitarian aid for the displaced and refugees.,refugee
1442,Pope Francis https://t.co/tKuUNuJ5Ph,refugee
1443,“Throughout today’s event  #migrant and #refugee children are our first and final focus. Their dignity  their secur… https://t.co/oXmBHuCeEC,refugee
1444,Fr. @jesuitczerny and Fr. Lambert Tonamou  from @M_RSection  in the formation center of Salesian Sisters in Addis A… https://t.co/Y7YRliCef3,refugee
1445,It's used by the humanitarian organisation as a base for its programme that brings together young asylum seekers an… https://t.co/06J2yc3tUW,refugee
1446,Don’t close your heart to a refugee.,refugee
1447,Pope Francis https://t.co/XYeW9x3T6o,refugee
1448,“I called it this name because I want to extend friendship to everyone”,refugee
1449,https://t.co/Cl3h05KD3L,refugee
1450,“Let's see Jesus in many children forced to flee their homeland and travel alone under inhuman conditions  easy pre… https://t.co/3tTgKUpiCm,refugee
1451,Items were picked up from Lesbos and Calais,refugee
1452,https://t.co/N9s2gmGVzQ,refugee
1453,“Never bury your ideas with despair ” she said  recalling the famous saying that motivated her: “When there is a wi… https://t.co/ToRLqCGVqA,refugee
1454,“Many migrants are unaccompanied children  at greater risk and in need of greater attention  care and protection.”… https://t.co/tVg3ad5dnJ,refugee
1455,The organisation is also working with lawmakers to commit more funds to refugee education access. ,refugee
1456,https://t.co/MfDV3lhAwo,refugee
1457,We should work for the integration of migrant children and young people.,refugee
1458,Pope Francis https://t.co/pcpA7bw4zH,refugee
1459,The human rights of migrant and refugee children were under the spotlight at the United Nations on Wednesday at an… https://t.co/y8xUYPTPWd,refugee
1460,"It is extremely important to understand that these are normal human beings  normal people who live normal lives an… https://t.co/1OiFiUSSG4
I entrust all child migrants to the protection of the Holy Family of Nazareth.""",refugee
1461,Pope Francis https://t.co/8V1sjfHpJ7,refugee
1462,"Detention of migrant and refugee children happens despite solid evidence of how harmful this practice is for child… https://t.co/hF3tEHCuDl
RT @UNmigration: The @MigrantApp 📲 has been designed to help #migrants around the world.    

Learn more at https://t.co/Etxtqs7VKM https:/…
https://t.co/BN19J5XD19
“Let's think now of the many migrants  the many refugees  their sufferings  their lives  often without work  withou… https://t.co/T64NYNHMXB
The SEA ANGELS are not heroes from comics  they are real people  generous women and men who have decided to put the… https://t.co/pHlTgOEe3N
RT @Refugees: IKEA's internship programme for refugees is helping them get job ready in Switzerland https://t.co/yqS24VKoI6
At least people now can apply for a job and earn their own income  so you have some dignity  you can continue buil… https://t.co/2KrUaQNhHf",refugee
1463,"A change of attitude towards #migrants and #refugees is needed on the part of everyone. From defensiveness  fear … https://t.co/NUmDHSvHNy
“Our faith compels us to stand with the vulnerable  including our immigrant brothers and sisters”

https://t.co/88HJbYXFRU
RT @americamag: “Our faith compels us to stand with the vulnerable  including our immigrant brothers and sisters...we must show our support…
https://t.co/wEGgFeHt9q
Migrants are our brothers and sisters"" Pope Francis https://t.co/9JfwpSxzA1",refugee
1464,“Offering asylum seekers  refugees  migrants and victims of human trafficking an opportunity to find the peace they… https://t.co/KPFQdJNvxr,refugee
1465,"To discover their humanity is to discover your own humanity  how they are just like us. They have the same dreams.… https://t.co/ciTgfbNYCw
https://t.co/1aqoiV0KHl
A change of attitude towards #migrants and #refugees is needed on the part of everyone.""",refugee
1466,Pope Francis https://t.co/4HSR5VC0Bo,refugee
1467,“These evacuations are the best example of the impact that international solidarity can have on #refugees themselve… https://t.co/adOagPrF7U,refugee
1468,“Jesus Christ is always waiting to be recognized in #migrants and #refugees  in displaced and stateless persons  an… https://t.co/3n76OvK6ao,refugee
1469,Welcome Wheels: Bikes for #Refugees in Norwich project.,refugee
1470,https://t.co/JHz5mx7wsx,refugee
1471,As one human family  we are all migrants  journeying in hope. Pope Francis https://t.co/9l7wc6QOqE,refugee
1472,"Kurdistan  the same place my family once fled from  now became a safe place for others running for their lives. I… https://t.co/pbgFxRwrkx
Solidarity with #migrants and #refugees must be accompanied by courage and creativity."" Pope Francis https://t.co/vMVJl9Lhzn",refugee
1473,"There's no Xbox or PlayStation for most of the kids in the Rohingya refugee camps in Bangladesh. But there are kit… https://t.co/Y9nEib2Wk9
“Validating a diploma is the first step in these people getting back their dignity and their identity.”

https://t.co/QksLeSPZAj
We should never forget that migrants  far from being a number  are first of all a person  a face  a name  a story.… https://t.co/8y7Jk5wSLl",refugee
1474,https://t.co/r7N0PIQe0H,refugee
1475,RT @UISGRoma: The International Day of Prayer and Awareness Against Human Trafficking Pope Francis: Human trafficking is a crime against hu…,refugee
1476,UNHCR in Cyprus has launched a short film produced by seven young# refugees residing in Cyprus who wanted to share… https://t.co/bKVN6TCWVi,refugee
1477,We call on all people of faith and good will to commit themselves and oppose modern slavery in all its forms.,refugee
1478,Pop… https://t.co/hwQzIJTX7b,refugee
1479,“It’s not about me being from Africa and him from Europe. We are all from one race.”,refugee
1480,#caring4migrants,refugee
1481,https://t.co/SI0jH0ZSdG,refugee
1482,https://t.co/WAdi2sG5Um,refugee
1483,Jesus was a refugee Pope Francis https://t.co/9tFw9bEvUl,refugee
1484,From a young Syrian refugee living in Cambridgeshire to a 72-year-old Eritrean spending political exile in Birmingh… https://t.co/xMmImntAxc,refugee
1485,Let us bring a ray of hope into the eyes and hearts of refugees and of those who have been forcibly displaced Pop… https://t.co/6TjGEL4Ro6,refugee
1486,https://t.co/WFaZ1Exxyb,refugee
1487,'Sharing the Journey with Immigrants and Refugees',refugee
1488,https://t.co/KzVXrJSxu1,refugee
1489,Dear migrants and refugees! Never lose the hope that a more secure future will come to you as well.,refugee
1490,Pope Francis https://t.co/ishjWJXCYj,refugee
1491,RT @iCatholic_ie: In honour of  #StJospehineBakhita from Sudan  kidnapped and sold into slavery as a child. Her Feast Day – 8th Feb – has b…,refugee
1492,Human trafficking is increasing. Why? The demand is too high! Sr.Monica,refugee
1493,Help us stopping this terrible phenomeno… https://t.co/URxtEY6iM6,refugee
1494,There are many things which should be on sale  a human being is not one of them. ,refugee
1495,#SayYestoFreedomandNotoSlavery,refugee
1496,→… https://t.co/DTX9AQSZXR,refugee
1497,8 February  World Day of Prayer against Human Trafficking:,refugee
1498,Let’s join in prayer against all forms of slavery.… https://t.co/iZWgN19kxK,refugee
